cells,ens_id,gene
T_memory,ENSG00000116717,GADD45A
T_memory,ENSG00000024526,DEPDC1
T_memory,ENSG00000077254,USP33
T_memory,ENSG00000162614,NEXN
T_memory,ENSG00000122432,SPATA1
T_memory,ENSG00000117174,ZNHIT6
T_memory,ENSG00000122417,ODF2L
T_memory,ENSG00000065243,PKN2
T_memory,ENSG00000213516,RBMXL1
T_memory,ENSG00000162654,GBP4
T_memory,ENSG00000122481,RWDD3
T_memory,ENSG00000273382,AL356488.3
T_memory,ENSG00000007341,ST7L
T_memory,ENSG00000116489,CAPZA1
T_memory,ENSG00000134198,TSPAN2
T_memory,ENSG00000173218,VANGL1
T_memory,ENSG00000116874,WARS2
T_memory,ENSG00000237188,AC242426.2
T_memory,ENSG00000263956,NBPF11
T_memory,ENSG00000264207,AC239868.2
T_memory,ENSG00000023902,PLEKHO1
T_memory,ENSG00000232671,AL391069.2
T_memory,ENSG00000159377,PSMB4
T_memory,ENSG00000143554,SLC27A3
T_memory,ENSG00000185499,MUC1
T_memory,ENSG00000160789,LMNA
T_memory,ENSG00000198715,GLMP
T_memory,ENSG00000158710,TAGLN2
T_memory,ENSG00000122218,COPA
T_memory,ENSG00000162739,SLAMF6
T_memory,ENSG00000122223,CD244
T_memory,ENSG00000232995,RGS5-1
T_memory,ENSG00000272205,AL451050.2
T_memory,ENSG00000198771,RCSD1
T_memory,ENSG00000143158,MPC2
T_memory,ENSG00000143155,TIPRL
T_memory,ENSG00000143156,NME7
T_memory,ENSG00000117475,BLZF1
T_memory,ENSG00000010165,METTL13
T_memory,ENSG00000203739,AL645568.1
T_memory,ENSG00000272906,AL353708.3
T_memory,ENSG00000135821,GLUL
T_memory,ENSG00000116698,SMG7
T_memory,ENSG00000273004,AL078644.2
T_memory,ENSG00000000971,CFH
T_memory,ENSG00000213047,DENND1B
T_memory,ENSG00000174307,PHLDA3
T_memory,ENSG00000176393,RNPEP
T_memory,ENSG00000143851,PTPN7
T_memory,ENSG00000077152,UBE2T
T_memory,ENSG00000163545,NUAK2
T_memory,ENSG00000123843,C4BPB
T_memory,ENSG00000196878,LAMB3
T_memory,ENSG00000009790,TRAF3IP3
T_memory,ENSG00000260805,AC092803.2
T_memory,ENSG00000154370,TRIM11
T_memory,ENSG00000135776,ABCB10
T_memory,ENSG00000224939,LINC00184
T_memory,ENSG00000077585,GPR137B
T_memory,ENSG00000235576,LINC01871
T_memory,ENSG00000115738,ID2
T_memory,ENSG00000119185,ITGB1BP1
T_memory,ENSG00000163009,C2orf48
T_memory,ENSG00000243819,RN7SL832P
T_memory,ENSG00000138101,DTNB
T_memory,ENSG00000115216,NRBP1
T_memory,ENSG00000171055,FEZ2
T_memory,ENSG00000115310,RTN4
T_memory,ENSG00000162994,CLHC1
T_memory,ENSG00000116005,PCYOX1
T_memory,ENSG00000135631,RAB11FIP5
T_memory,ENSG00000187605,TET3
T_memory,ENSG00000163170,BOLA3
T_memory,ENSG00000005448,WDR54
T_memory,ENSG00000163541,SUCLG1
T_memory,ENSG00000273445,AC133644.2
T_memory,ENSG00000144199,FAHD2B
T_memory,ENSG00000135940,COX5B
T_memory,ENSG00000115085,ZAP70
T_memory,ENSG00000169756,LIMS1
T_memory,ENSG00000163006,CCDC138
T_memory,ENSG00000125611,CHCHD5
T_memory,ENSG00000237753,AC079922.2
T_memory,ENSG00000125637,PSD4
T_memory,ENSG00000088205,DDX18
T_memory,ENSG00000125629,INSIG2
T_memory,ENSG00000226479,TMEM185B
T_memory,ENSG00000272667,AC012306.2
T_memory,ENSG00000163040,CCDC74A
T_memory,ENSG00000076003,MCM6
T_memory,ENSG00000168288,MMADHC
T_memory,ENSG00000115339,GALNT3
T_memory,ENSG00000138398,PPIG
T_memory,ENSG00000232788,AC078883.3
T_memory,ENSG00000155636,RBM45
T_memory,ENSG00000061676,NCKAP1
T_memory,ENSG00000163002,NUP35
T_memory,ENSG00000253559,OSGEPL1-AS1
T_memory,ENSG00000128699,ORMDL1
T_memory,ENSG00000151689,INPP1
T_memory,ENSG00000162972,MAIP1
T_memory,ENSG00000003393,ALS2
T_memory,ENSG00000273456,AC064836.3
T_memory,ENSG00000138443,ABI2
T_memory,ENSG00000231908,IDH1-AS1
T_memory,ENSG00000272807,AC007038.2
T_memory,ENSG00000138375,SMARCAL1
T_memory,ENSG00000135914,HTR2B
T_memory,ENSG00000144535,DIS3L2
T_memory,ENSG00000135930,EIF4E2
T_memory,ENSG00000077044,DGKD
T_memory,ENSG00000085982,USP40
T_memory,ENSG00000124831,LRRFIP1
T_memory,ENSG00000222020,AC062017.1
T_memory,ENSG00000214021,TTLL3
T_memory,ENSG00000144559,TAMM41
T_memory,ENSG00000131370,SH3BP5
T_memory,ENSG00000144597,EAF1
T_memory,ENSG00000249786,EAF1-AS1
T_memory,ENSG00000206560,ANKRD28
T_memory,ENSG00000144566,RAB5A
T_memory,ENSG00000008324,SS18L2
T_memory,ENSG00000163788,SNRK
T_memory,ENSG00000160799,CCDC12
T_memory,ENSG00000088727,KIF9
T_memory,ENSG00000114316,USP4
T_memory,ENSG00000145020,AMT
T_memory,ENSG00000243477,"NAA80"
T_memory,ENSG00000010318,PHF7
T_memory,ENSG00000157388,CACNA1D
T_memory,ENSG00000178694,NSUN3
T_memory,ENSG00000114021,NIT2
T_memory,ENSG00000138468,SENP7
T_memory,ENSG00000174173,TRMT10C
T_memory,ENSG00000114529,C3orf52
T_memory,ENSG00000174500,GCSAM
T_memory,ENSG00000272844,AC074044.1
T_memory,ENSG00000138495,COX17
T_memory,ENSG00000082701,GSK3B
T_memory,ENSG00000163428,LRRC58
T_memory,ENSG00000114013,CD86
T_memory,ENSG00000196981,WDR5B
T_memory,ENSG00000239523,MYLK-AS1
T_memory,ENSG00000163902,RPN1
T_memory,ENSG00000271270,TMCC1-AS1
T_memory,ENSG00000091527,CDV3
T_memory,ENSG00000154917,RAB6B
T_memory,ENSG00000163785,RYK
T_memory,ENSG00000182923,CEP63
T_memory,ENSG00000114054,PCCB
T_memory,ENSG00000175066,GK5
T_memory,ENSG00000188313,PLSCR1
T_memory,ENSG00000240875,LINC00886
T_memory,ENSG00000169251,NMD3
T_memory,ENSG00000171757,LRRC34
T_memory,ENSG00000163558,PRKCI
T_memory,ENSG00000154310,TNIK
T_memory,ENSG00000175193,PARL
T_memory,ENSG00000161203,AP2M1
T_memory,ENSG00000136527,TRA2B
T_memory,ENSG00000163923,RPL39L
T_memory,ENSG00000231770,TMEM44-AS1
T_memory,ENSG00000145014,TMEM44
T_memory,ENSG00000145113,MUC4
T_memory,ENSG00000174007,CEP19
T_memory,ENSG00000114503,NCBP2
T_memory,ENSG00000161267,BDH1
T_memory,ENSG00000145016,RUBCN
T_memory,ENSG00000182903,ZNF721
T_memory,ENSG00000159674,SPON2
T_memory,ENSG00000163950,SLBP
T_memory,ENSG00000168884,TNIP2
T_memory,ENSG00000249673,NOP14-AS1
T_memory,ENSG00000013288,MAN2B2
T_memory,ENSG00000125089,SH3TC1
T_memory,ENSG00000137441,FGFBP2
T_memory,ENSG00000178177,LCORL
T_memory,ENSG00000065882,TBC1D1
T_memory,ENSG00000109790,KLHL5
T_memory,ENSG00000078177,N4BP2
T_memory,ENSG00000163694,RBM47
T_memory,ENSG00000135605,TEC
T_memory,ENSG00000109171,SLAIN2
T_memory,ENSG00000109180,OCIAD1
T_memory,ENSG00000090989,EXOC1
T_memory,ENSG00000174792,ODAPH
T_memory,ENSG00000138764,CCNG2
T_memory,ENSG00000152795,HNRNPDL
T_memory,ENSG00000118777,ABCG2
T_memory,ENSG00000145335,SNCA
T_memory,ENSG00000070190,DAPP1
T_memory,ENSG00000246560,AC018797.2
T_memory,ENSG00000164037,SLC9B1
T_memory,ENSG00000164022,AIMP1
T_memory,ENSG00000138796,HADH
T_memory,ENSG00000153130,SCOC
T_memory,ENSG00000183439,TRIM61
T_memory,ENSG00000109466,KLHL2
T_memory,ENSG00000164120,HPGD
T_memory,ENSG00000129128,SPCS3
T_memory,ENSG00000129187,DCTD
T_memory,ENSG00000168556,ING2
T_memory,ENSG00000164305,CASP3
T_memory,ENSG00000164323,CFAP97
T_memory,ENSG00000113504,SLC12A7
T_memory,ENSG00000154153,RETREG1
T_memory,ENSG00000113387,SUB1
T_memory,ENSG00000113407,TARS
T_memory,ENSG00000152611,CAPSL
T_memory,ENSG00000083720,OXCT1
T_memory,ENSG00000177721,ANXA2R
T_memory,ENSG00000151883,PARP8
T_memory,ENSG00000113088,GZMK
T_memory,ENSG00000095015,MAP3K1
T_memory,ENSG00000068796,KIF2A
T_memory,ENSG00000153015,CWC27
T_memory,ENSG00000113597,TRAPPC13
T_memory,ENSG00000049860,HEXB
T_memory,ENSG00000181104,F2R
T_memory,ENSG00000228716,DHFR
T_memory,ENSG00000152348,ATG10
T_memory,ENSG00000058729,RIOK2
T_memory,ENSG00000181751,C5orf30
T_memory,ENSG00000112874,NUDT12
T_memory,ENSG00000145777,TSLP
T_memory,ENSG00000177879,AP3S1
T_memory,ENSG00000064652,SNX24
T_memory,ENSG00000164904,ALDH7A1
T_memory,ENSG00000164244,PRRC1
T_memory,ENSG00000072682,P4HA2
T_memory,ENSG00000164403,SHROOM1
T_memory,ENSG00000081059,TCF7
T_memory,ENSG00000119048,UBE2B
T_memory,ENSG00000113621,TXNDC15
T_memory,ENSG00000158402,CDC25C
T_memory,ENSG00000120727,PAIP2
T_memory,ENSG00000170464,DNAJC18
T_memory,ENSG00000186314,PRELID2
T_memory,ENSG00000156475,PPP2R2B
T_memory,ENSG00000177556,ATOX1
T_memory,ENSG00000055147,FAM114A2
T_memory,ENSG00000169228,RAB24
T_memory,ENSG00000145911,N4BP3
T_memory,ENSG00000113240,CLK4
T_memory,ENSG00000183718,TRIM52
T_memory,ENSG00000230438,SERPINB9P1
T_memory,ENSG00000137275,RIPK1
T_memory,ENSG00000214113,LYRM4
T_memory,ENSG00000112799,LY86
T_memory,ENSG00000272097,AL024498.1
T_memory,ENSG00000111859,NEDD9
T_memory,ENSG00000124795,DEK
T_memory,ENSG00000026950,BTN3A1
T_memory,ENSG00000204560,DHX16
T_memory,ENSG00000204304,PBX2
T_memory,ENSG00000204257,HLA-DMA
T_memory,ENSG00000236104,ZBTB22
T_memory,ENSG00000112514,CUTA
T_memory,ENSG00000124562,SNRPC
T_memory,ENSG00000096060,FKBP5
T_memory,ENSG00000112062,MAPK14
T_memory,ENSG00000137193,PIM1
T_memory,ENSG00000124596,OARD1
T_memory,ENSG00000137161,CNPY3
T_memory,ENSG00000112659,CUL9
T_memory,ENSG00000171467,ZNF318
T_memory,ENSG00000146232,NFKBIE
T_memory,ENSG00000096401,CDC5L
T_memory,ENSG00000112116,IL17F
T_memory,ENSG00000112146,FBXO9
T_memory,ENSG00000112305,SMAP1
T_memory,ENSG00000164430,CGAS
T_memory,ENSG00000135297,MTO1
T_memory,ENSG00000111880,RNGTT
T_memory,ENSG00000198833,UBE2J1
T_memory,ENSG00000112159,MDN1
T_memory,ENSG00000228506,AL513550.1
T_memory,ENSG00000057657,PRDM1
T_memory,ENSG00000130347,RTN4IP1
T_memory,ENSG00000130348,QRSL1
T_memory,ENSG00000130349,C6orf203
T_memory,ENSG00000010810,FYN
T_memory,ENSG00000111817,DSE
T_memory,ENSG00000153975,ZUP1
T_memory,ENSG00000111877,MCM9
T_memory,ENSG00000172673,THEMIS
T_memory,ENSG00000079819,EPB41L2
T_memory,ENSG00000112339,HBS1L
T_memory,ENSG00000112357,PEX7
T_memory,ENSG00000228408,AL031056.1
T_memory,ENSG00000055208,TAB2
T_memory,ENSG00000177688,SUMO4
T_memory,ENSG00000131013,PPIL4
T_memory,ENSG00000227627,AL080276.2
T_memory,ENSG00000122335,SERAC1
T_memory,ENSG00000112096,SOD2
T_memory,ENSG00000213066,FGFR1OP
T_memory,ENSG00000164828,SUN1
T_memory,ENSG00000230487,PSMG3-AS1
T_memory,ENSG00000146535,GNA12
T_memory,ENSG00000106305,AIMP2
T_memory,ENSG00000086232,EIF2AK1
T_memory,ENSG00000106392,C1GALT1
T_memory,ENSG00000164654,MIOS
T_memory,ENSG00000219545,UMAD1
T_memory,ENSG00000003147,ICA1
T_memory,ENSG00000164649,CDCA7L
T_memory,ENSG00000122591,FAM126A
T_memory,ENSG00000136243,NUPL2
T_memory,ENSG00000136235,GPNMB
T_memory,ENSG00000164543,STK17A
T_memory,ENSG00000105968,H2AFV
T_memory,ENSG00000185811,IKZF1
T_memory,ENSG00000154978,VOPP1
T_memory,ENSG00000146729,NIPSNAP2
T_memory,ENSG00000197008,ZNF138
T_memory,ENSG00000196313,POM121
T_memory,ENSG00000071462,BUD23
T_memory,ENSG00000106089,STX1A
T_memory,ENSG00000186088,GSAP
T_memory,ENSG00000214293,APTR
T_memory,ENSG00000135185,TMEM243
T_memory,ENSG00000205413,SAMD9
T_memory,ENSG00000105854,PON2
T_memory,ENSG00000006453,BAIAP2L1
T_memory,ENSG00000239521,CASTOR3
T_memory,ENSG00000213413,PVRIG
T_memory,ENSG00000106330,MOSPD3
T_memory,ENSG00000161057,PSMC2
T_memory,ENSG00000164603,BMT2
T_memory,ENSG00000064419,TNPO3
T_memory,ENSG00000105887,MTPN
T_memory,ENSG00000157741,UBN2
T_memory,ENSG00000059377,TBXAS1
T_memory,ENSG00000157800,SLC37A3
T_memory,ENSG00000244701,AC004918.1
T_memory,ENSG00000275896,PRSS2
T_memory,ENSG00000170265,ZNF282
T_memory,ENSG00000133627,ACTR3B
T_memory,ENSG00000217825,AC099552.1
T_memory,ENSG00000105993,DNAJB6
T_memory,ENSG00000126870,WDR60
T_memory,ENSG00000171044,XKR6
T_memory,ENSG00000255046,AC069185.1
T_memory,ENSG00000275074,NUDT18
T_memory,ENSG00000168495,POLR3D
T_memory,ENSG00000120896,SORBS3
T_memory,ENSG00000241852,C8orf58
T_memory,ENSG00000104228,TRIM35
T_memory,ENSG00000175324,LSM1
T_memory,ENSG00000165046,LETM2
T_memory,ENSG00000077782,FGFR1
T_memory,ENSG00000147533,GOLGA7
T_memory,ENSG00000181690,PLAG1
T_memory,ENSG00000121022,COPS5
T_memory,ENSG00000040341,STAU2
T_memory,ENSG00000133739,LRRCC1
T_memory,ENSG00000104312,RIPK2
T_memory,ENSG00000253250,C8orf88
T_memory,ENSG00000147649,MTDH
T_memory,ENSG00000132541,RIDA
T_memory,ENSG00000156509,FBXO43
T_memory,ENSG00000104450,SPAG1
T_memory,ENSG00000104490,NCALD
T_memory,ENSG00000254615,AC027031.2
T_memory,ENSG00000147687,TATDN1
T_memory,ENSG00000153310,FAM49B
T_memory,ENSG00000165071,TMEM71
T_memory,ENSG00000129292,PHF20L1
T_memory,ENSG00000261220,AC103706.1
T_memory,ENSG00000253210,AC040970.1
T_memory,ENSG00000247317,LY6E-DT
T_memory,ENSG00000104522,TSTA3
T_memory,ENSG00000183309,ZNF623
T_memory,ENSG00000181135,ZNF707
T_memory,ENSG00000179091,CYC1
T_memory,ENSG00000236404,VLDLR-AS1
T_memory,ENSG00000147853,AK3
T_memory,ENSG00000120158,RCL1
T_memory,ENSG00000096968,JAK2
T_memory,ENSG00000221829,FANCG
T_memory,ENSG00000137103,TMEM8B
T_memory,ENSG00000122707,RECK
T_memory,ENSG00000165304,MELK
T_memory,ENSG00000188647,PTAR1
T_memory,ENSG00000135048,CEMIP2
T_memory,ENSG00000148019,CEP78
T_memory,ENSG00000254473,AL354920.1
T_memory,ENSG00000165113,GKAP1
T_memory,ENSG00000135049,AGTPBP1
T_memory,ENSG00000230537,AL158071.3
T_memory,ENSG00000090054,SPTLC1
T_memory,ENSG00000165233,CARD19
T_memory,ENSG00000175787,ZNF169
T_memory,ENSG00000196116,TDRD7
T_memory,ENSG00000106789,CORO2A
T_memory,ENSG00000106799,TGFBR1
T_memory,ENSG00000136891,TEX10
T_memory,ENSG00000136810,TXN
T_memory,ENSG00000059769,DNAJC25
T_memory,ENSG00000119431,HDHD3
T_memory,ENSG00000230601,TEX48
T_memory,ENSG00000165209,STRBP
T_memory,ENSG00000136807,CDK9
T_memory,ENSG00000160408,ST6GALNAC6
T_memory,ENSG00000175283,DOLK
T_memory,ENSG00000119383,PTPA
T_memory,ENSG00000212864,RNF208
T_memory,ENSG00000247095,MIR210HG
T_memory,ENSG00000177030,DEAF1
T_memory,ENSG00000177156,TALDO1
T_memory,ENSG00000177700,POLR2L
T_memory,ENSG00000078902,TOLLIP
T_memory,ENSG00000110628,SLC22A18
T_memory,ENSG00000132286,TIMM10B
T_memory,ENSG00000166483,WEE1
T_memory,ENSG00000133789,SWAP70
T_memory,ENSG00000148926,ADM
T_memory,ENSG00000011405,PIK3C2A
T_memory,ENSG00000070081,NUCB2
T_memory,ENSG00000247595,SPTY2D1OS
T_memory,ENSG00000280798,LINC00294
T_memory,ENSG00000026508,CD44
T_memory,ENSG00000110455,ACCS
T_memory,ENSG00000124942,AHNAK
T_memory,ENSG00000256690,AP001160.1
T_memory,ENSG00000149761,NUDT22
T_memory,ENSG00000173327,MAP3K11
T_memory,ENSG00000254470,AP5B1
T_memory,ENSG00000172803,SNX32
T_memory,ENSG00000172500,FIBP
T_memory,ENSG00000255320,AP000759.1
T_memory,ENSG00000173914,RBM4B
T_memory,ENSG00000173599,PC
T_memory,ENSG00000173120,KDM2A
T_memory,ENSG00000172830,SSH3
T_memory,ENSG00000175463,TBC1D10C
T_memory,ENSG00000162341,TPCN2
T_memory,ENSG00000168014,C2CD3
T_memory,ENSG00000137486,ARRB1
T_memory,ENSG00000149243,KLHL35
T_memory,ENSG00000137507,LRRC32
T_memory,ENSG00000137513,"NARS2"
T_memory,ENSG00000073921,PICALM
T_memory,ENSG00000166575,TMEM135
T_memory,ENSG00000110218,PANX1
T_memory,ENSG00000196954,CASP4
T_memory,ENSG00000255221,CARD17
T_memory,ENSG00000110660,SLC35F2
T_memory,ENSG00000149308,NPAT
T_memory,ENSG00000178105,DDX10
T_memory,ENSG00000137710,RDX
T_memory,ENSG00000137714,FDX1
T_memory,ENSG00000150779,TIMM8B
T_memory,ENSG00000180425,C11orf71
T_memory,ENSG00000109917,ZPR1
T_memory,ENSG00000168092,PAFAH1B2
T_memory,ENSG00000149577,SIDT2
T_memory,ENSG00000149582,TMEM25
T_memory,ENSG00000188486,H2AFX
T_memory,ENSG00000109929,SC5D
T_memory,ENSG00000023171,GRAMD1B
T_memory,ENSG00000149548,CCDC15
T_memory,ENSG00000198331,HYLS1
T_memory,ENSG00000015171,ZMYND11
T_memory,ENSG00000067064,IDI1
T_memory,ENSG00000151468,CCDC3
T_memory,ENSG00000107537,PHYH
T_memory,ENSG00000152463,OLAH
T_memory,ENSG00000107614,TRDMT1
T_memory,ENSG00000165996,HACD1
T_memory,ENSG00000165997,ARL5B
T_memory,ENSG00000099246,RAB18
T_memory,ENSG00000183621,ZNF438
T_memory,ENSG00000169813,HNRNPF
T_memory,ENSG00000096746,HNRNPH3
T_memory,ENSG00000138346,DNA2
T_memory,ENSG00000122912,SLC25A16
T_memory,ENSG00000156502,SUPV3L1
T_memory,ENSG00000138303,ASCC1
T_memory,ENSG00000107745,MICU1
T_memory,ENSG00000122884,P4HA1
T_memory,ENSG00000122882,ECD
T_memory,ENSG00000213551,DNAJC9
T_memory,ENSG00000148660,CAMK2G
T_memory,ENSG00000122359,ANXA11
T_memory,ENSG00000138119,MYOF
T_memory,ENSG00000176273,SLC35G1
T_memory,ENSG00000107438,PDLIM1
T_memory,ENSG00000155265,GOLGA7B
T_memory,ENSG00000119929,CUTC
T_memory,ENSG00000166136,NDUFB8
T_memory,ENSG00000107815,TWNK
T_memory,ENSG00000198408,OGA
T_memory,ENSG00000077150,NFKB2
T_memory,ENSG00000280693,SH3PXD2A-AS1
T_memory,ENSG00000065613,SLK
T_memory,ENSG00000214413,BBIP1
T_memory,ENSG00000197142,ACSL5
T_memory,ENSG00000023041,ZDHHC6
T_memory,ENSG00000151532,VTI1A
T_memory,ENSG00000196865,NHLRC2
T_memory,ENSG00000108010,GLRX3
T_memory,ENSG00000175470,PPP2R2D
T_memory,ENSG00000151640,DPYSL4
T_memory,ENSG00000148814,LRRC27
T_memory,ENSG00000258325,ITFG2-AS1
T_memory,ENSG00000078237,TIGAR
T_memory,ENSG00000139190,VAMP1
T_memory,ENSG00000111674,ENO2
T_memory,ENSG00000059804,SLC2A3
T_memory,ENSG00000111196,MAGOHB
T_memory,ENSG00000139083,ETV6
T_memory,ENSG00000183150,GPR19
T_memory,ENSG00000151490,PTPRO
T_memory,ENSG00000052126,PLEKHA5
T_memory,ENSG00000139154,AEBP2
T_memory,ENSG00000004700,RECQL
T_memory,ENSG00000205707,ETFRF1
T_memory,ENSG00000064102,INTS13
T_memory,ENSG00000123106,CCDC91
T_memory,ENSG00000174718,KIAA1551
T_memory,ENSG00000173208,ABCD2
T_memory,ENSG00000151233,GXYLT1
T_memory,ENSG00000167535,CACNB3
T_memory,ENSG00000181929,PRKAG1
T_memory,ENSG00000110844,PRPF40B
T_memory,ENSG00000066117,SMARCD1
T_memory,ENSG00000161813,LARP4
T_memory,ENSG00000205352,PRR13
T_memory,ENSG00000135426,TESPA1
T_memory,ENSG00000135441,BLOC1S1
T_memory,ENSG00000135423,GLS2
T_memory,ENSG00000076067,RBMS2
T_memory,ENSG00000182379,NXPH4
T_memory,ENSG00000185482,STAC3
T_memory,ENSG00000037897,METTL1
T_memory,ENSG00000257698,AC084033.3
T_memory,ENSG00000135679,MDM2
T_memory,ENSG00000127328,RAB3IP
T_memory,ENSG00000111596,CNOT2
T_memory,ENSG00000253719,ATXN7L3B
T_memory,ENSG00000165891,E2F7
T_memory,ENSG00000139323,POC1B
T_memory,ENSG00000245904,AC025164.1
T_memory,ENSG00000136014,USP44
T_memory,ENSG00000136051,WASHC4
T_memory,ENSG00000196510,ANAPC7
T_memory,ENSG00000139405,RITA1
T_memory,ENSG00000176834,VSIG10
T_memory,ENSG00000111786,SRSF9
T_memory,ENSG00000157782,CABP1
T_memory,ENSG00000175727,MLXIP
T_memory,ENSG00000185344,ATP6V0A2
T_memory,ENSG00000111450,STX2
T_memory,ENSG00000184967,NOC4L
T_memory,ENSG00000176894,PXMP2
T_memory,ENSG00000176915,ANKLE2
T_memory,ENSG00000196458,ZNF605
T_memory,ENSG00000196199,MPHOSPH8
T_memory,ENSG00000224429,LINC00539
T_memory,ENSG00000120697,ALG5
T_memory,ENSG00000188811,NHLRC3
T_memory,ENSG00000120659,TNFSF11
T_memory,ENSG00000083635,NUFIP1
T_memory,ENSG00000133112,TPT1
T_memory,ENSG00000136146,MED4
T_memory,ENSG00000152207,CYSLTR2
T_memory,ENSG00000102543,CDADC1
T_memory,ENSG00000136147,PHF11
T_memory,ENSG00000136144,RCBTB1
T_memory,ENSG00000231607,DLEU2
T_memory,ENSG00000139668,WDFY2
T_memory,ENSG00000134864,GGACT
T_memory,ENSG00000139832,RAB20
T_memory,ENSG00000235280,MCF2L-AS1
T_memory,ENSG00000150403,TMCO3
T_memory,ENSG00000130177,CDC16
T_memory,ENSG00000092201,SUPT16H
T_memory,ENSG00000211815,TRAV36DV7
T_memory,ENSG00000259003,AC243965.1
T_memory,ENSG00000100813,ACIN1
T_memory,ENSG00000187630,DHRS4L2
T_memory,ENSG00000092010,PSME1
T_memory,ENSG00000129559,NEDD8
T_memory,ENSG00000100949,RABGGTA
T_memory,ENSG00000100453,GZMB
T_memory,ENSG00000198604,BAZ1A
T_memory,ENSG00000258738,AL121603.2
T_memory,ENSG00000100941,PNN
T_memory,ENSG00000165527,ARF6
T_memory,ENSG00000087299,L2HGDH
T_memory,ENSG00000012983,MAP4K5
T_memory,ENSG00000198252,STYX
T_memory,ENSG00000050130,JKAMP
T_memory,ENSG00000140006,WDR89
T_memory,ENSG00000179841,AKAP5
T_memory,ENSG00000072415,MPP5
T_memory,ENSG00000100564,PIGH
T_memory,ENSG00000072110,ACTN1
T_memory,ENSG00000100647,SUSD6
T_memory,ENSG00000133997,MED6
T_memory,ENSG00000133985,TTC9
T_memory,ENSG00000259153,AC004816.1
T_memory,ENSG00000259065,AC005520.2
T_memory,ENSG00000119723,COQ6
T_memory,ENSG00000205659,LIN52
T_memory,ENSG00000119689,DLST
T_memory,ENSG00000119650,IFT43
T_memory,ENSG00000198894,CIPC
T_memory,ENSG00000100577,GSTZ1
T_memory,ENSG00000100596,SPTLC2
T_memory,ENSG00000273783,AL136040.1
T_memory,ENSG00000054983,GALC
T_memory,ENSG00000140030,GPR65
T_memory,ENSG00000140025,EFCAB11
T_memory,ENSG00000100796,PPP4R3A
T_memory,ENSG00000100599,RIN3
T_memory,ENSG00000246223,LINC01550
T_memory,ENSG00000156411,ATP5MPL
T_memory,ENSG00000251602,AL928654.1
T_memory,ENSG00000114062,UBE3A
T_memory,ENSG00000034053,APBA2
T_memory,ENSG00000169926,KLF13
T_memory,ENSG00000128463,EMC4
T_memory,ENSG00000215252,GOLGA8B
T_memory,ENSG00000134146,DPH6
T_memory,ENSG00000186073,C15orf41
T_memory,ENSG00000248508,SRP14-AS1
T_memory,ENSG00000137815,RTF1
T_memory,ENSG00000174197,MGA
T_memory,ENSG00000174171,AC020659.1
T_memory,ENSG00000140265,ZSCAN29
T_memory,ENSG00000166963,MAP1A
T_memory,ENSG00000179523,EIF3J-DT
T_memory,ENSG00000229474,PATL2
T_memory,ENSG00000171763,SPATA5L1
T_memory,ENSG00000104154,SLC30A4
T_memory,ENSG00000156958,GALK2
T_memory,ENSG00000138600,SPPL2A
T_memory,ENSG00000081014,AP4E1
T_memory,ENSG00000138594,TMOD3
T_memory,ENSG00000069956,MAPK6
T_memory,ENSG00000137871,ZNF280D
T_memory,ENSG00000171956,FOXB1
T_memory,ENSG00000182718,ANXA2
T_memory,ENSG00000028528,SNX1
T_memory,ENSG00000169118,CSNK1G1
T_memory,ENSG00000074603,DPP8
T_memory,ENSG00000169032,MAP2K1
T_memory,ENSG00000245750,DRAIC
T_memory,ENSG00000261801,LOXL1-AS1
T_memory,ENSG00000167173,C15orf39
T_memory,ENSG00000260274,AC068338.2
T_memory,ENSG00000167196,FBXO22
T_memory,ENSG00000140374,ETFA
T_memory,ENSG00000136425,CIB2
T_memory,ENSG00000188266,HYKK
T_memory,ENSG00000103811,CTSH
T_memory,ENSG00000117899,MESD
T_memory,ENSG00000182054,IDH2
T_memory,ENSG00000140575,IQGAP1
T_memory,ENSG00000140564,FURIN
T_memory,ENSG00000182511,FES
T_memory,ENSG00000184056,VPS33B
T_memory,ENSG00000185442,FAM174B
T_memory,ENSG00000185418,TARSL2
T_memory,ENSG00000161999,JMJD8
T_memory,ENSG00000090581,GNPTG
T_memory,ENSG00000174109,C16orf91
T_memory,ENSG00000255198,SNHG9
T_memory,ENSG00000183971,NPW
T_memory,ENSG00000162078,ZG16B
T_memory,ENSG00000261971,MMP25-AS1
T_memory,ENSG00000010539,ZNF200
T_memory,ENSG00000122390,"NAA60"
T_memory,ENSG00000188827,SLX4
T_memory,ENSG00000140694,PARN
T_memory,ENSG00000006007,GDE1
T_memory,ENSG00000103540,CCP110
T_memory,ENSG00000196678,ERI2
T_memory,ENSG00000243716,NPIPB5
T_memory,ENSG00000122257,RBBP6
T_memory,ENSG00000236481,LINC02195
T_memory,ENSG00000169189,NSMCE1
T_memory,ENSG00000077238,IL4R
T_memory,ENSG00000260442,ATP2A1-AS1
T_memory,ENSG00000103485,QPRT
T_memory,ENSG00000149929,HIRIP3
T_memory,ENSG00000099377,HSD3B7
T_memory,ENSG00000167397,VKORC1
T_memory,ENSG00000166164,BRD7
T_memory,ENSG00000087253,LPCAT2
T_memory,ENSG00000087250,MT3
T_memory,ENSG00000205362,MT1A
T_memory,ENSG00000135736,CCDC102A
T_memory,ENSG00000166548,TK2
