cells,ens_id,gene
T_naive,ENSG00000198380,GFPT1
T_naive,ENSG00000237883,DGUOK-AS1
T_naive,ENSG00000163170,BOLA3
T_naive,ENSG00000152291,TGOLN2
T_naive,ENSG00000042445,RETSAT
T_naive,ENSG00000168883,USP39
T_naive,ENSG00000132300,PTCD3
T_naive,ENSG00000132313,MRPL35
T_naive,ENSG00000273445,AC133644.2
T_naive,ENSG00000153574,RPIA
T_naive,ENSG00000115042,FAHD2A
T_naive,ENSG00000174501,ANKRD36C
T_naive,ENSG00000144021,CIAO1
T_naive,ENSG00000198885,ITPRIPL1
T_naive,ENSG00000230606,AC092683.1
T_naive,ENSG00000115073,ACTR1B
T_naive,ENSG00000185414,MRPL30
T_naive,ENSG00000158417,EIF5B
T_naive,ENSG00000135945,REV1
T_naive,ENSG00000135972,MRPS9
T_naive,ENSG00000272994,AC012360.3
T_naive,ENSG00000163006,CCDC138
T_naive,ENSG00000188177,ZC3H6
T_naive,ENSG00000237753,AC079922.2
T_naive,ENSG00000125637,PSD4
T_naive,ENSG00000228857,AC104653.1
T_naive,ENSG00000115091,ACTR3
T_naive,ENSG00000226856,AC093901.1
T_naive,ENSG00000144120,TMEM177
T_naive,ENSG00000072163,LIMS2
T_naive,ENSG00000173349,SFT2D3
T_naive,ENSG00000136710,CCDC115
T_naive,ENSG00000082258,CCNT2
T_naive,ENSG00000115839,RAB3GAP1
T_naive,ENSG00000121988,ZRANB3
T_naive,ENSG00000115866,DARS
T_naive,ENSG00000121964,GTDC1
T_naive,ENSG00000227403,LINC01806
T_naive,ENSG00000115233,PSMD14
T_naive,ENSG00000198648,STK39
T_naive,ENSG00000115827,DCAF17
T_naive,ENSG00000232788,AC078883.3
T_naive,ENSG00000225205,AC078883.1
T_naive,ENSG00000237298,TTN-AS1
T_naive,ENSG00000163002,NUP35
T_naive,ENSG00000237877,LINC01473
T_naive,ENSG00000065548,ZC3H15
T_naive,ENSG00000115368,WDR75
T_naive,ENSG00000198130,HIBCH
T_naive,ENSG00000151690,MFSD6
T_naive,ENSG00000189362,NEMP2
T_naive,ENSG00000115415,STAT1
T_naive,ENSG00000173559,"NABP1"
T_naive,ENSG00000272211,AC114760.2
T_naive,ENSG00000144381,HSPD1
T_naive,ENSG00000162971,TYW5
T_naive,ENSG00000196141,SPATS2L
T_naive,ENSG00000196290,NIF3L1
T_naive,ENSG00000119013,NDUFB3
T_naive,ENSG00000138442,WDR12
T_naive,ENSG00000204186,ZDBF2
T_naive,ENSG00000272807,AC007038.2
T_naive,ENSG00000135924,DNAJB2
T_naive,ENSG00000163082,SGPP2
T_naive,ENSG00000152056,AP1S3
T_naive,ENSG00000168958,MFF
T_naive,ENSG00000185404,SP140L
T_naive,ENSG00000144524,COPS7B
T_naive,ENSG00000085982,USP40
T_naive,ENSG00000132330,SCLY
T_naive,ENSG00000144485,HES6
T_naive,ENSG00000072756,TRNT1
T_naive,ENSG00000150995,ITPR1
T_naive,ENSG00000070950,RAD18
T_naive,ENSG00000134077,THUMPD3
T_naive,ENSG00000114026,OGG1
T_naive,ENSG00000241553,ARPC4
T_naive,ENSG00000163703,CRELD1
T_naive,ENSG00000125037,EMC3
T_naive,ENSG00000075975,MKRN2
T_naive,ENSG00000132155,RAF1
T_naive,ENSG00000206562,METTL6
T_naive,ENSG00000144597,EAF1
T_naive,ENSG00000144566,RAB5A
T_naive,ENSG00000182247,UBE2E2
T_naive,ENSG00000197885,NKIRAS1
T_naive,ENSG00000033867,SLC4A7
T_naive,ENSG00000153551,CMTM7
T_naive,ENSG00000076242,MLH1
T_naive,ENSG00000060971,ACAA1
T_naive,ENSG00000169981,ZNF35
T_naive,ENSG00000011376,LARS2
T_naive,ENSG00000114650,SCAP
T_naive,ENSG00000173473,SMARCC1
T_naive,ENSG00000164048,ZNF589
T_naive,ENSG00000177352,CCDC71
T_naive,ENSG00000164068,RNF123
T_naive,ENSG00000185614,INKA1
T_naive,ENSG00000162244,RPL29
T_naive,ENSG00000164086,DUSP7
T_naive,ENSG00000164087,POC1A
T_naive,ENSG00000168268,NT5DC2
T_naive,ENSG00000168273,SMIM4
T_naive,ENSG00000163933,RFT1
T_naive,ENSG00000113812,ACTR8
T_naive,ENSG00000272146,ARF4-AS1
T_naive,ENSG00000168291,PDHB
T_naive,ENSG00000172340,SUCLG2
T_naive,ENSG00000114021,NIT2
T_naive,ENSG00000174173,TRMT10C
T_naive,ENSG00000114529,C3orf52
T_naive,ENSG00000163389,POGLUT1
T_naive,ENSG00000138495,COX17
T_naive,ENSG00000082701,GSK3B
T_naive,ENSG00000138496,PARP9
T_naive,ENSG00000114544,SLC41A3
T_naive,ENSG00000073111,MCM2
T_naive,ENSG00000163902,RPN1
T_naive,ENSG00000181789,COPG1
T_naive,ENSG00000034533,ASTE1
T_naive,ENSG00000248468,AC107027.1
T_naive,ENSG00000144867,SRPRB
T_naive,ENSG00000182923,CEP63
T_naive,ENSG00000114054,PCCB
T_naive,ENSG00000168917,SLC35G2
T_naive,ENSG00000239213,NCK1-DT
T_naive,ENSG00000175110,MRPS22
T_naive,ENSG00000163864,NMNAT3
T_naive,ENSG00000155903,RASA2
T_naive,ENSG00000175054,ATR
T_naive,ENSG00000082996,RNF13
T_naive,ENSG00000120742,SERP1
T_naive,ENSG00000114790,ARHGEF26
T_naive,ENSG00000114850,SSR3
T_naive,ENSG00000163659,TIPARP
T_naive,ENSG00000174891,RSRC1
T_naive,ENSG00000113810,SMC4
T_naive,ENSG00000169251,NMD3
T_naive,ENSG00000163536,SERPINI1
T_naive,ENSG00000136603,SKIL
T_naive,ENSG00000154310,TNIK
T_naive,ENSG00000176597,B3GNT5
T_naive,ENSG00000114796,KLHL24
T_naive,ENSG00000163872,YEATS2
T_naive,ENSG00000175166,PSMD2
T_naive,ENSG00000156931,VPS8
T_naive,ENSG00000090520,DNAJB11
T_naive,ENSG00000163923,RPL39L
T_naive,ENSG00000145012,LPP
T_naive,ENSG00000152492,CCDC50
T_naive,ENSG00000198836,OPA1
T_naive,ENSG00000041802,LSG1
T_naive,ENSG00000114331,ACAP2
T_naive,ENSG00000161217,PCYT1A
T_naive,ENSG00000174013,FBXO45
T_naive,ENSG00000163964,PIGX
T_naive,ENSG00000174007,CEP19
T_naive,ENSG00000161267,BDH1
T_naive,ENSG00000272602,ZNF595
T_naive,ENSG00000182903,ZNF721
T_naive,ENSG00000133256,PDE6B
T_naive,ENSG00000178222,RNF212
T_naive,ENSG00000163945,UVSSA
T_naive,ENSG00000168936,TMEM129
T_naive,ENSG00000123933,MXD4
T_naive,ENSG00000249673,NOP14-AS1
T_naive,ENSG00000125388,GRK4
T_naive,ENSG00000163956,LRPAP1
T_naive,ENSG00000145220,LYAR
T_naive,ENSG00000013288,MAN2B2
T_naive,ENSG00000170871,KIAA0232
T_naive,ENSG00000109519,GRPEL1
T_naive,ENSG00000087008,ACOX3
T_naive,ENSG00000109805,NCAPG
T_naive,ENSG00000168228,ZCCHC4
T_naive,ENSG00000053900,ANAPC4
T_naive,ENSG00000091490,SEL1L3
T_naive,ENSG00000163682,RPL9
T_naive,ENSG00000121897,LIAS
T_naive,ENSG00000154277,UCHL1
T_naive,ENSG00000151806,GUF1
T_naive,ENSG00000163281,GNPDA2
T_naive,ENSG00000163293,NIPAL1
T_naive,ENSG00000109180,OCIAD1
T_naive,ENSG00000184178,SCFD2
T_naive,ENSG00000035720,STAP1
T_naive,ENSG00000163743,RCHY1
T_naive,ENSG00000138744,"NAAA"
T_naive,ENSG00000173085,COQ2
T_naive,ENSG00000163104,SMARCAD1
T_naive,ENSG00000070190,DAPP1
T_naive,ENSG00000248161,AC098487.1
T_naive,ENSG00000246560,AC018797.2
T_naive,ENSG00000145348,TBCK
T_naive,ENSG00000138796,HADH
T_naive,ENSG00000109475,RPL34
T_naive,ENSG00000138802,SEC24B
T_naive,ENSG00000109534,GAR1
T_naive,ENSG00000150961,SEC24D
T_naive,ENSG00000164109,MAD2L1
T_naive,ENSG00000145386,CCNA2
T_naive,ENSG00000170917,NUDT6
T_naive,ENSG00000077684,JADE1
T_naive,ENSG00000151470,C4orf33
T_naive,ENSG00000164134,"NAA15"
T_naive,ENSG00000273247,AC097376.2
T_naive,ENSG00000164136,IL15
T_naive,ENSG00000164162,ANAPC10
T_naive,ENSG00000164164,OTUD4
T_naive,ENSG00000164167,LSM6
T_naive,ENSG00000059691,GATB
T_naive,ENSG00000121211,MND1
T_naive,ENSG00000164114,MAP9
T_naive,ENSG00000198498,TMA16
T_naive,ENSG00000056050,HPF1
T_naive,ENSG00000164118,CEP44
T_naive,ENSG00000129128,SPCS3
T_naive,ENSG00000221990,EXOC3-AS1
T_naive,ENSG00000071539,TRIP13
T_naive,ENSG00000113504,SLC12A7
T_naive,ENSG00000124275,MTRR
T_naive,ENSG00000154153,RETREG1
T_naive,ENSG00000113407,TARS
T_naive,ENSG00000152611,CAPSL
T_naive,ENSG00000164187,LMBRD2
T_naive,ENSG00000152620,"NADK2"
T_naive,ENSG00000197603,CPLANE1
T_naive,ENSG00000132357,CARD6
T_naive,ENSG00000205765,C5orf51
T_naive,ENSG00000151881,TMEM267
T_naive,ENSG00000172239,PAIP1
T_naive,ENSG00000112992,NNT
T_naive,ENSG00000170571,EMB
T_naive,ENSG00000247796,AC008966.1
T_naive,ENSG00000067113,PLPP1
T_naive,ENSG00000035499,DEPDC1B
T_naive,ENSG00000123213,NLN
T_naive,ENSG00000153914,SREK1
T_naive,ENSG00000069020,MAST4
T_naive,ENSG00000183323,CCDC125
T_naive,ENSG00000164338,UTP15
T_naive,ENSG00000164347,GFM2
T_naive,ENSG00000152359,POC5
T_naive,ENSG00000145703,IQGAP2
T_naive,ENSG00000164253,WDR41
T_naive,ENSG00000132842,AP3B1
T_naive,ENSG00000085365,SCAMP1
T_naive,ENSG00000152409,JMY
T_naive,ENSG00000177034,MTX3
T_naive,ENSG00000131732,ZCCHC9
T_naive,ENSG00000205464,ATP6AP1L
T_naive,ENSG00000174695,TMEM167A
T_naive,ENSG00000152422,XRCC4
T_naive,ENSG00000173221,GLRX
T_naive,ENSG00000058729,RIOK2
T_naive,ENSG00000112874,NUDT12
T_naive,ENSG00000164209,SLC25A46
T_naive,ENSG00000134982,APC
T_naive,ENSG00000153037,SRP19
T_naive,ENSG00000145782,ATG12
T_naive,ENSG00000271918,AC034236.2
T_naive,ENSG00000169570,DTWD2
T_naive,ENSG00000145779,TNFAIP8
T_naive,ENSG00000155324,GRAMD2B
T_naive,ENSG00000164904,ALDH7A1
T_naive,ENSG00000169567,HINT1
T_naive,ENSG00000205089,CCNI2
T_naive,ENSG00000271737,AC008608.2
T_naive,ENSG00000119048,UBE2B
T_naive,ENSG00000120727,PAIP2
T_naive,ENSG00000228672,PROB1
T_naive,ENSG00000184584,TMEM173
T_naive,ENSG00000113068,PFDN1
T_naive,ENSG00000171720,HDAC3
T_naive,ENSG00000081791,DELE1
T_naive,ENSG00000013561,RNF14
T_naive,ENSG00000145817,YIPF5
T_naive,ENSG00000133706,LARS
T_naive,ENSG00000091009,RBM27
T_naive,ENSG00000145868,FBXO38
T_naive,ENSG00000145882,PCYOX1L
T_naive,ENSG00000155846,PPARGC1B
T_naive,ENSG00000086589,RBM22
T_naive,ENSG00000145901,TNIP1
T_naive,ENSG00000196743,GM2A
T_naive,ENSG00000145850,TIMD4
T_naive,ENSG00000055163,CYFIP2
T_naive,ENSG00000155858,LSM11
T_naive,ENSG00000170234,PWWP2A
T_naive,ENSG00000072786,STK10
T_naive,ENSG00000164463,CREBRF
T_naive,ENSG00000113749,HRH2
T_naive,ENSG00000146063,TRIM41
T_naive,ENSG00000272463,AL357054.4
T_naive,ENSG00000112699,GMDS
T_naive,ENSG00000180822,PSMG4
T_naive,ENSG00000124787,RPP40
T_naive,ENSG00000112799,LY86
T_naive,ENSG00000188428,BLOC1S5
T_naive,ENSG00000124802,EEF1E1
T_naive,ENSG00000111863,ADTRP
T_naive,ENSG00000145990,GFOD1
T_naive,ENSG00000137198,GMPR
T_naive,ENSG00000124789,NUP153
T_naive,ENSG00000180596,HIST1H2BC
T_naive,ENSG00000180573,HIST1H2AC
T_naive,ENSG00000273802,HIST1H2BG
T_naive,ENSG00000228223,HCG11
T_naive,ENSG00000204644,ZFP57
T_naive,ENSG00000204574,ABCF1
T_naive,ENSG00000137343,ATAT1
T_naive,ENSG00000137337,MDC1
T_naive,ENSG00000204536,CCHCR1
T_naive,ENSG00000137310,TCF19
T_naive,ENSG00000204475,NCR3
T_naive,ENSG00000204438,GPANK1
T_naive,ENSG00000204435,CSNK2B
T_naive,ENSG00000204344,STK19
T_naive,ENSG00000204315,FKBPL
T_naive,ENSG00000221988,PPT2
T_naive,ENSG00000204304,PBX2
T_naive,ENSG00000204264,PSMB8
T_naive,ENSG00000204257,HLA-DMA
T_naive,ENSG00000204228,HSD17B8
T_naive,ENSG00000223501,VPS52
T_naive,ENSG00000227057,WDR46
T_naive,ENSG00000196821,C6orf106
T_naive,ENSG00000064995,TAF11
T_naive,ENSG00000064999,ANKS1A
T_naive,ENSG00000112062,MAPK14
T_naive,ENSG00000112130,RNF8
T_naive,ENSG00000183826,BTBD9
T_naive,ENSG00000137413,TAF8
T_naive,ENSG00000048544,MRPS10
T_naive,ENSG00000146223,RPL7L1
T_naive,ENSG00000112651,MRPL2
T_naive,ENSG00000112759,SLC29A1
T_naive,ENSG00000146085,MUT
T_naive,ENSG00000112118,MCM3
T_naive,ENSG00000112144,ICK
T_naive,ENSG00000012660,ELOVL5
T_naive,ENSG00000168116,KIAA1586
T_naive,ENSG00000135314,KHDC1
T_naive,ENSG00000164430,CGAS
T_naive,ENSG00000083123,BCKDHB
T_naive,ENSG00000135315,CEP162
T_naive,ENSG00000146282,RARS2
T_naive,ENSG00000083099,LYRM2
T_naive,ENSG00000112159,MDN1
T_naive,ENSG00000172469,MANEA
T_naive,ENSG00000014123,UFL1
T_naive,ENSG00000146263,MMS22L
T_naive,ENSG00000132423,COQ3
T_naive,ENSG00000112249,ASCC3
T_naive,ENSG00000112297,CRYBG1
T_naive,ENSG00000025796,SEC63
T_naive,ENSG00000081087,OSTM1
T_naive,ENSG00000135537,AFG1L
T_naive,ENSG00000135596,MICAL1
T_naive,ENSG00000112290,WASF1
T_naive,ENSG00000197498,RPF2
T_naive,ENSG00000173214,MFSD4B
T_naive,ENSG00000178425,NT5DC1
T_naive,ENSG00000153975,ZUP1
T_naive,ENSG00000047932,GOPC
T_naive,ENSG00000111877,MCM9
T_naive,ENSG00000111897,SERINC1
T_naive,ENSG00000066651,TRMT11
T_naive,ENSG00000112306,RPS12
T_naive,ENSG00000135525,MAP7
T_naive,ENSG00000112357,PEX7
T_naive,ENSG00000051620,HEBP2
T_naive,ENSG00000146416,AIG1
T_naive,ENSG00000034693,PEX3
T_naive,ENSG00000112419,PHACTR2
T_naive,ENSG00000178199,ZC3H12D
T_naive,ENSG00000120253,NUP43
T_naive,ENSG00000155906,RMND1
T_naive,ENSG00000215712,TMEM242
T_naive,ENSG00000130340,SNX9
T_naive,ENSG00000078269,SYNJ2
T_naive,ENSG00000130338,TULP4
T_naive,ENSG00000146457,WTAP
T_naive,ENSG00000130396,AFDN
T_naive,ENSG00000185127,C6orf120
T_naive,ENSG00000188191,PRKAR1B
T_naive,ENSG00000164818,DNAAF5
T_naive,ENSG00000240230,COX19
T_naive,ENSG00000146540,C7orf50
T_naive,ENSG00000122687,MRM2
T_naive,ENSG00000106263,EIF3B
T_naive,ENSG00000155034,FBXL18
T_naive,ENSG00000106305,AIMP2
T_naive,ENSG00000086232,EIF2AK1
T_naive,ENSG00000164654,MIOS
T_naive,ENSG00000106443,PHF14
T_naive,ENSG00000106524,ANKMY2
T_naive,ENSG00000237773,AC073332.1
T_naive,ENSG00000071189,SNX13
T_naive,ENSG00000105849,TWISTNB
T_naive,ENSG00000136243,NUPL2
T_naive,ENSG00000105928,GSDME
T_naive,ENSG00000106049,HIBADH
T_naive,ENSG00000106105,GARS
T_naive,ENSG00000211689,TRGC1
T_naive,ENSG00000164543,STK17A
T_naive,ENSG00000106605,BLVRA
T_naive,ENSG00000078967,UBE2D4
T_naive,ENSG00000106633,GCK
T_naive,ENSG00000196262,PPIA
T_naive,ENSG00000136273,HUS1
T_naive,ENSG00000146729,NIPSNAP2
T_naive,ENSG00000239789,MRPS17
T_naive,ENSG00000146731,CCT6A
T_naive,ENSG00000196247,ZNF107
T_naive,ENSG00000196715,VKORC1L1
T_naive,ENSG00000198874,TYW1
T_naive,ENSG00000178809,TRIM73
T_naive,ENSG00000214293,APTR
T_naive,ENSG00000187257,RSBN1L
T_naive,ENSG00000127955,GNAI1
T_naive,ENSG00000157259,GATAD1
T_naive,ENSG00000004766,VPS50
T_naive,ENSG00000105829,BET1
T_naive,ENSG00000105854,PON2
T_naive,ENSG00000127922,SEM1
T_naive,ENSG00000006453,BAIAP2L1
T_naive,ENSG00000166529,ZSCAN21
T_naive,ENSG00000166508,MCM7
T_naive,ENSG00000221838,AP4M1
T_naive,ENSG00000106290,TAF6
T_naive,ENSG00000128563,PRKRIP1
T_naive,ENSG00000160991,ORAI2
T_naive,ENSG00000005075,POLR2J
T_naive,ENSG00000168255,POLR2J3
T_naive,ENSG00000091140,DLD
T_naive,ENSG00000135269,TES
T_naive,ENSG00000273270,AC090114.2
T_naive,ENSG00000128604,IRF5
T_naive,ENSG00000158457,TSPAN33
T_naive,ENSG00000128607,KLHDC10
T_naive,ENSG00000106484,MEST
T_naive,ENSG00000205060,SLC35B4
T_naive,ENSG00000172331,BPGM
T_naive,ENSG00000146856,AGBL3
T_naive,ENSG00000105875,WDR91
T_naive,ENSG00000133606,MKRN1
T_naive,ENSG00000133597,ADCK2
T_naive,ENSG00000178826,TMEM139
T_naive,ENSG00000213214,ARHGEF35
T_naive,ENSG00000273314,AC005229.4
T_naive,ENSG00000171130,ATP6V0E2
T_naive,ENSG00000133561,GIMAP6
T_naive,ENSG00000213203,GIMAP1
T_naive,ENSG00000164889,SLC4A2
T_naive,ENSG00000261455,LINC01003
T_naive,ENSG00000146918,NCAPG2
T_naive,ENSG00000117868,ESYT2
T_naive,ENSG00000126870,WDR60
T_naive,ENSG00000246089,AC016065.1
T_naive,ENSG00000175806,MSRA
T_naive,ENSG00000164733,CTSB
T_naive,ENSG00000155970,MICU3
T_naive,ENSG00000130227,XPO7
T_naive,ENSG00000120910,PPP3CC
T_naive,ENSG00000008853,RHOBTB2
T_naive,ENSG00000104689,TNFRSF10A
T_naive,ENSG00000104679,R3HCC1
T_naive,ENSG00000167034,NKX3-1
T_naive,ENSG00000120899,PTK2B
T_naive,ENSG00000197892,KIF13B
T_naive,ENSG00000104687,GSR
T_naive,ENSG00000165392,WRN
T_naive,ENSG00000165046,LETM2
T_naive,ENSG00000104368,PLAT
T_naive,ENSG00000168522,FNTA
T_naive,ENSG00000137547,MRPL15
T_naive,ENSG00000035681,NSMAF
T_naive,ENSG00000137563,GGH
T_naive,ENSG00000178860,MSC
T_naive,ENSG00000040341,STAU2
T_naive,ENSG00000175606,TMEM70
T_naive,ENSG00000104267,CA2
T_naive,ENSG00000085719,CPNE3
T_naive,ENSG00000164823,OSGIN2
T_naive,ENSG00000104325,DECR1
T_naive,ENSG00000155099,PIP4P2
T_naive,ENSG00000253738,OTUD6B-AS1
T_naive,ENSG00000156170,NDUFAF6
T_naive,ENSG00000132541,RIDA
T_naive,ENSG00000064313,TAF2
T_naive,ENSG00000172172,MRPL13
T_naive,ENSG00000172167,MTBP
T_naive,ENSG00000178764,ZHX2
T_naive,ENSG00000164983,TMEM65
T_naive,ENSG00000147684,NDUFB9
T_naive,ENSG00000156831,NSMCE2
T_naive,ENSG00000129292,PHF20L1
T_naive,ENSG00000104472,CHRAC1
T_naive,ENSG00000184489,PTP4A3
T_naive,ENSG00000130193,THEM6
T_naive,ENSG00000184428,TOP1MT
T_naive,ENSG00000104524,PYCR3
T_naive,ENSG00000178719,GRINA
T_naive,ENSG00000173137,ADCK5
T_naive,ENSG00000147804,SLC39A4
T_naive,ENSG00000160949,TONSL
T_naive,ENSG00000160957,RECQL4
T_naive,ENSG00000080298,RFX3
T_naive,ENSG00000147874,HAUS6
T_naive,ENSG00000096872,IFT74
T_naive,ENSG00000137074,APTX
T_naive,ENSG00000122692,SMU1
T_naive,ENSG00000165272,AQP3
T_naive,ENSG00000147955,SIGMAR1
T_naive,ENSG00000165280,VCP
T_naive,ENSG00000221829,FANCG
T_naive,ENSG00000137135,ARHGEF39
T_naive,ENSG00000281649,EBLN3P
T_naive,ENSG00000137124,ALDH1B1
T_naive,ENSG00000148019,CEP78
T_naive,ENSG00000135018,UBQLN1
T_naive,ENSG00000254473,AL354920.1
T_naive,ENSG00000165115,KIF27
T_naive,ENSG00000083223,TUT7
T_naive,ENSG00000148090,AUH
T_naive,ENSG00000196305,IARS
T_naive,ENSG00000158122,AAED1
T_naive,ENSG00000136938,ANP32B
T_naive,ENSG00000106789,CORO2A
T_naive,ENSG00000165138,ANKS6
T_naive,ENSG00000136824,SMC2
T_naive,ENSG00000095209,TMEM38B
T_naive,ENSG00000119328,FAM206A
T_naive,ENSG00000106771,TMEM245
T_naive,ENSG00000148153,INIP
T_naive,ENSG00000136867,SLC31A2
T_naive,ENSG00000119411,BSPRY
T_naive,ENSG00000106948,AKNA
T_naive,ENSG00000230601,TEX48
T_naive,ENSG00000119401,TRIM32
T_naive,ENSG00000119446,RBM18
T_naive,ENSG00000011454,RABGAP1
T_naive,ENSG00000136933,RABEPK
T_naive,ENSG00000165219,GAPVD1
T_naive,ENSG00000196152,ZNF79
T_naive,ENSG00000160404,TOR2A
T_naive,ENSG00000136807,CDK9
T_naive,ENSG00000136877,FPGS
T_naive,ENSG00000106991,ENG
T_naive,ENSG00000167112,TRUB2
T_naive,ENSG00000119335,SET
T_naive,ENSG00000160446,ZDHHC12
T_naive,ENSG00000148343,MIGA2
T_naive,ENSG00000095321,CRAT
T_naive,ENSG00000119383,PTPA
T_naive,ENSG00000148335,NTMT1
T_naive,ENSG00000126878,AIF1L
T_naive,ENSG00000130717,UCK1
T_naive,ENSG00000148296,SURF6
T_naive,ENSG00000148248,SURF4
T_naive,ENSG00000148300,REXO4
T_naive,ENSG00000160326,SLC2A6
T_naive,ENSG00000169925,BRD3
T_naive,ENSG00000213221,DNLZ
T_naive,ENSG00000165684,SNAPC4
T_naive,ENSG00000165689,ENTR1
T_naive,ENSG00000165688,PMPCA
T_naive,ENSG00000148396,SEC16A
T_naive,ENSG00000054148,PHPT1
T_naive,ENSG00000177943,MAMDC4
T_naive,ENSG00000159069,FBXW5
T_naive,ENSG00000165802,NSMF
T_naive,ENSG00000185187,SIGIRR
T_naive,ENSG00000174915,PTDSS2
T_naive,ENSG00000274897,PANO1
T_naive,ENSG00000177595,PIDD1
T_naive,ENSG00000177666,PNPLA2
T_naive,ENSG00000214063,TSPAN4
T_naive,ENSG00000255153,TOLLIP-AS1
T_naive,ENSG00000110665,C11orf21
T_naive,ENSG00000269821,KCNQ1OT1
T_naive,ENSG00000166311,SMPD1
T_naive,ENSG00000166333,ILK
T_naive,ENSG00000166337,TAF10
T_naive,ENSG00000166387,PPFIBP2
T_naive,ENSG00000166441,RPL27A
T_naive,ENSG00000184014,DENND5A
T_naive,ENSG00000205339,IPO7
T_naive,ENSG00000246273,SBF2-AS1
T_naive,ENSG00000197601,FAR1
T_naive,ENSG00000133818,RRAS2
T_naive,ENSG00000166796,LDHC
T_naive,ENSG00000179057,IGSF22
T_naive,ENSG00000177054,ZDHHC13
T_naive,ENSG00000109881,CCDC34
T_naive,ENSG00000170946,DNAJC24
T_naive,ENSG00000109911,ELP4
T_naive,ENSG00000176102,CSTF3
T_naive,ENSG00000135372,"NAT10"
T_naive,ENSG00000180423,HARBI1
T_naive,ENSG00000165916,PSMC3
T_naive,ENSG00000149136,SSRP1
T_naive,ENSG00000172409,CLP1
T_naive,ENSG00000134824,FADS2
T_naive,ENSG00000162174,ASRGL1
T_naive,ENSG00000176485,PLA2G16
T_naive,ENSG00000168005,SPINDOC
T_naive,ENSG00000072518,MARK2
T_naive,ENSG00000133315,MACROD1
T_naive,ENSG00000173486,FKBP2
T_naive,ENSG00000256940,AP001453.2
T_naive,ENSG00000236935,AP003774.4
T_naive,ENSG00000168071,CCDC88B
T_naive,ENSG00000213465,ARL2
T_naive,ENSG00000168061,SAC3D1
T_naive,ENSG00000149823,VPS51
T_naive,ENSG00000014138,POLA2
T_naive,ENSG00000149798,CDC42EP2
T_naive,ENSG00000133884,DPF2
T_naive,ENSG00000172757,CFL1
T_naive,ENSG00000172732,MUS81
T_naive,ENSG00000172500,FIBP
T_naive,ENSG00000175602,CCDC85B
T_naive,ENSG00000175467,SART1
T_naive,ENSG00000174080,CTSF
T_naive,ENSG00000173715,C11orf80
T_naive,ENSG00000173156,RHOD
T_naive,ENSG00000172613,RAD9A
T_naive,ENSG00000172531,PPP1CA
T_naive,ENSG00000175634,RPS6KB2
T_naive,ENSG00000167799,NUDT8
T_naive,ENSG00000110719,TCIRG1
T_naive,ENSG00000158483,FAM86C1
T_naive,ENSG00000186635,ARAP1
T_naive,ENSG00000175582,RAB6A
T_naive,ENSG00000175536,LIPT2
T_naive,ENSG00000062282,DGAT2
T_naive,ENSG00000255135,AP002360.1
T_naive,ENSG00000048649,RSF1
T_naive,ENSG00000149262,INTS4
T_naive,ENSG00000246067,RAB30-AS1
T_naive,ENSG00000137500,CCDC90B
T_naive,ENSG00000171204,TMEM126B
T_naive,ENSG00000123892,RAB38
T_naive,ENSG00000110218,PANX1
T_naive,ENSG00000149231,CCDC82
T_naive,ENSG00000152558,TMEM123
T_naive,ENSG00000182359,KBTBD3
T_naive,ENSG00000166266,CUL5
T_naive,ENSG00000178202,KDELC2
T_naive,ENSG00000137713,PPP2R1B
T_naive,ENSG00000137720,C11orf1
T_naive,ENSG00000149292,TTC12
T_naive,ENSG00000180425,C11orf71
T_naive,ENSG00000167286,CD3D
T_naive,ENSG00000149582,TMEM25
T_naive,ENSG00000186166,CCDC84
T_naive,ENSG00000149548,CCDC15
T_naive,ENSG00000134910,STT3A
T_naive,ENSG00000110060,PUS3
T_naive,ENSG00000197798,FAM118B
T_naive,ENSG00000182934,SRPRA
T_naive,ENSG00000110074,FOXRED1
T_naive,ENSG00000255062,AP001318.2
T_naive,ENSG00000120451,SNX19
T_naive,ENSG00000151500,THYN1
T_naive,ENSG00000151498,ACAD8
T_naive,ENSG00000149328,GLB1L2
T_naive,ENSG00000107937,GTPBP4
T_naive,ENSG00000107959,PITRM1
T_naive,ENSG00000134452,FBH1
T_naive,ENSG00000134460,IL2RA
T_naive,ENSG00000165632,TAF3
T_naive,ENSG00000148429,USP6NL
T_naive,ENSG00000107537,PHYH
T_naive,ENSG00000229124,VIM-AS1
T_naive,ENSG00000241058,NSUN6
T_naive,ENSG00000150867,PIP4K2A
T_naive,ENSG00000148450,MSRB2
T_naive,ENSG00000148459,PDSS1
T_naive,ENSG00000107890,ANKRD26
T_naive,ENSG00000237036,ZEB1-AS1
T_naive,ENSG00000108100,CCNY
T_naive,ENSG00000189180,ZNF33A
T_naive,ENSG00000075407,ZNF37A
T_naive,ENSG00000243660,ZNF487
T_naive,ENSG00000196793,ZNF239
T_naive,ENSG00000198298,ZNF485
T_naive,ENSG00000165512,ZNF22
T_naive,ENSG00000265354,TIMM23
T_naive,ENSG00000107643,MAPK8
T_naive,ENSG00000204161,TMEM273
T_naive,ENSG00000227345,PARG
T_naive,ENSG00000198964,SGMS1
T_naive,ENSG00000204147,ASAH2B
T_naive,ENSG00000151150,ANK3
T_naive,ENSG00000181915,ADO
T_naive,ENSG00000138346,DNA2
T_naive,ENSG00000122912,SLC25A16
